idw,PRON_mode,PRON_min__gtPM,PRON_max__gtPM,PRON_mean__gtPM,PRON_median__gtPM,PRON_std__gtPM,PRON_quan80_gtPM,PRON_quan90_gtPM,KGL_min__gtPM,KGL_max__gtPM,KGL_mean__gtPM,KGL_median__gtPM,KGL_std__gtPM,KGL_quan80_gtPM,KGL_quan90_gtPM,KPO_min__gtPM,KPO_max__gtPM,KPO_mean__gtPM,KPO_median__gtPM,KPO_std__gtPM,KPO_quan80_gtPM,KPO_quan90_gtPM,KGL_min__lePM,KGL_max__lePM,KGL_mean__lePM,KGL_median__lePM,KGL_std__lePM,KGL_quan80_lePM,KGL_quan90_lePM,KPO_min__lePM,KPO_max__lePM,KPO_mean__lePM,KPO_median__lePM,KPO_std__lePM,KPO_quan80_lePM,KPO_quan90_lePM,DEPT_min_,DEPT_max_,DEPT_min__gtPM,DEPT_max__gtPM,DEPT_min__lePM,DEPT_max__lePM,DEPT_min__PRON_median__gtPM,DEPT_max__PRON_median__gtPM,DEPT_delta_PRON_median__gtPM,DEPT_sum_h_PRON_median__gtPM,DEPT_min__PRON_quan80_gtPM,DEPT_max__PRON_quan80_gtPM,DEPT_delta_PRON_quan80_gtPM,DEPT_sum_h_PRON_quan80_gtPM,DEPT_min__PRON_quan90_gtPM,DEPT_max__PRON_quan90_gtPM,DEPT_delta_PRON_quan90_gtPM,DEPT_sum_h_PRON_quan90_gtPM
19a9e207d7a349ab9ef40de491f8ec15,0.099,0.107,31.561,3.786298013245034,1.922,5.80981793236782,4.076,9.733,7.718,19.401,11.742539735099337,11.1845,2.7333663332498865,14.25,15.595,6.7205,20.69,15.251211920529796,15.14,2.6515894651052143,17.5245,18.535,6.263,24.543,20.241841109154926,21.01275,3.6048683503516155,23.322,23.937999999999995,0.24,21.27,8.043732394366197,7.705,3.33221934730108,10.963300000000004,12.503300000000001,7.6,3259.4,2869.3,3142.7,2858.0,3213.8,2869.4,3142.5,273.0999999999999,76.0,2869.6,3032.9,163.30000000000018,31.0,2870.1,3032.4,162.30000000000018,16.0
1a3d0cc4d01178a716fc02dfafb7cc0a,0.1,0.114,34.498,5.221837398373984,1.691,6.846697920002767,8.5808,15.963899999999999,7.751,18.5465,11.027756097560975,10.787,3.0056833149924476,14.1996,15.386,9.7655,20.89,15.796243902439024,15.951,2.530390935070367,17.8974,19.025199999999998,6.909,24.745,20.053428971962617,20.65275,3.529142293300895,23.257900000000003,23.90325,2.63,16.29,8.87627492211838,8.789,2.43694759039141,10.9351,12.131450000000001,2562.2,3054.4,2644.3,2977.3,2644.2,2977.4,2644.6,2977.2,332.5999999999999,62.0,2788.9,2796.5,7.599999999999909,25.0,2788.9,2795.6,6.699999999999818,13.0
1a41e8657c3273f16e0f6654d2bcdeba,0.1,0.1005,269.356,5.922591456736035,0.405,18.5002400132787,7.4984,13.756,8.045,24.748,19.6223713033954,23.803,6.059379762932373,24.67,24.67,5.181,22.065,10.994598576122673,9.5855,3.7518983694380994,15.238700000000001,16.366900000000005,8.162,24.746,23.453452112676057,24.5745,2.800186328646109,24.67,24.694,1.925,7.375,3.5388661971830984,2.4,1.709466700543241,5.724000000000002,6.56005,3205.1,3516.3,3343.6,3488.9,3346.0,3505.8,3343.6,3486.0,142.4000000000001,458.0,3343.6,3484.9,141.30000000000018,183.0,3343.6,3484.8,141.20000000000027,93.0
1ab6c3eef1f7d451086331e5a1480c7f,0.01,0.0765,12.103,2.6674093264248704,1.481,2.6511639696705354,4.3144,7.0556,7.651,19.4345,12.885445595854923,12.6245,2.7436369288382876,15.515600000000001,16.473200000000002,8.8905,20.073,15.723715025906735,15.644,2.3484870066598473,17.952300000000005,18.9232,7.61,24.748,21.26535857805255,22.904249999999998,4.292210764940683,24.65,24.7,4.0,17.956,9.203947063369398,9.22825,2.4408879543920574,10.865200000000002,11.945400000000003,3080.0,3750.8,3510.9,3659.3,3510.8,3659.4,3513.3,3658.8,145.5,97.0,3515.5,3658.6,143.0999999999999,39.0,3521.1,3651.7,130.5999999999999,20.0
1aef50d46be37845f319e2b44970294d,0.1,0.165,6.515,2.0051479999999997,1.277,1.719313871756086,3.662000000000001,4.808400000000001,7.989,16.2315,10.74164,10.62,1.8695968898789814,12.4897,13.4138,11.649,20.698,17.185176000000002,17.23,2.162944062420776,19.343,20.0509,7.933,24.496,21.408687654830718,22.06175,2.86194492450732,23.703200000000002,24.0775,0.0,16.718,8.874485136251032,8.882,2.1487643679446897,10.6348,11.606599999999998,6.2,2846.6,2479.7,2734.1,2479.6,2734.2,2479.8,2733.2,253.39999999999964,63.0,2710.2,2731.9,21.700000000000273,25.0,2727.8,2731.8,4.0,13.0
1bd23e069c7dfbedc14ccf2e309b87d3,0.01,0.384,10.714,4.446233644859814,3.5542499999999997,3.131067992521447,8.0884,9.836800000000002,7.838,18.536,11.70742523364486,11.814,2.0272514346672135,13.347000000000001,14.21145,10.6425,19.816,17.204067757009344,17.485500000000002,1.9672799592014596,19.2126,19.6347,7.847,24.744,19.950193414080243,20.427,3.629641014402645,23.402,24.171,7.0,13.946,10.705755866767602,10.744,1.680350476613533,12.149,12.8295,13.0,3259.6,3014.5,3167.7,3014.4,3167.8,3014.6,3167.5,152.9000000000001,107.0,3157.0,3167.2,10.199999999999818,43.0,3160.5,3167.0,6.5,22.0
1c1e93a60bd298a468b52d2438424947,1.01,1.2677,121.6278,17.07319834710744,8.93495,23.031650010079655,23.11356,37.880370000000006,2.8987,38.3563,19.410706611570248,20.1188,7.835631460573628,26.500500000000002,28.89933,,,,,,,,12.96,65.55,47.92633448589627,50.775,10.824265456099138,57.04,58.815,,,,,,,,2630.2,3277.0,2659.5,2789.5,2657.0,2791.0,2669.5,2789.4,119.90000000000009,121.0,2677.8,2788.9,111.09999999999991,49.0,2678.0,2788.7,110.69999999999982,25.0
1c3e7c589196c5cea949827dcfc3de64,0.1,0.115,13.243,3.2345714285714284,1.777,3.3354076383982982,4.582,9.685,7.911,21.16,11.773648351648355,11.319,2.788513784253088,12.955,15.997,6.0,20.263,15.681999999999999,15.936,3.12519297448618,18.0025,19.602,8.196,24.744,21.249087111801245,21.55025,3.1354164125010624,24.6,24.657,3.993,17.164,8.82272908745247,8.646,2.022431190616331,10.492200000000002,11.52895,6.2,3083.8,2790.7,2958.1,2734.4,3068.4,2791.0,2957.4,166.4000000000001,46.0,2791.2,2794.3,3.100000000000364,19.0,2791.4,2792.3,0.900000000000091,10.0
1c641ae366dd27cfa15df6b3eb48066a,0.1,0.1055,13.717,2.678700315457413,1.9665,2.445685539800346,4.21,5.6344,7.796,20.2195,13.227364353312305,13.667,2.758349936244902,15.4314,16.805600000000002,9.5085,20.643,15.934460567823344,15.818,2.0851075324068242,17.7348,18.528600000000004,7.801,24.751,21.472073878343398,22.26325,2.917714514610624,23.815,24.251,6.0,15.928,9.720857851596204,9.4295,1.8695885117891764,11.097,12.4915,5.6,2835.0,2301.5,2796.5,2301.4,2796.6,2301.6,2796.1,494.5,159.0,2303.6,2796.0,492.4000000000001,64.0,2303.6,2795.9,492.3000000000002,32.0
1c76c16d6f5e5b2647d4adb180ef156d,0.1,0.159,16.063,3.632522292993631,1.831,3.8359285145072883,6.309000000000003,9.8497,7.968,17.3525,11.312882165605096,11.361,2.7699539806531632,14.370800000000001,14.724600000000002,10.2105,20.8705,16.114675159235667,16.035,2.6537409425103844,18.7528,19.6716,7.917,24.751,20.543225944244604,20.823500000000003,3.109640167568547,22.9536,24.251649999999998,2.63,21.07,7.178097122302157,7.00825,2.3809669535375475,8.788,9.86455,3.0,2909.8,2571.1,2808.9,2571.0,2809.0,2571.8,2791.3,219.5,79.0,2780.6,2785.1,4.5,32.0,2780.8,2784.6,3.799999999999727,16.0
1cb69fe220cee2ed4f1ec2439238cdf5,0.01,0.064,43.056,3.830200808625337,2.576,5.331546840546867,4.495,7.887,6.82,19.5215,13.510969002695417,13.607,2.0642352372191284,15.13,15.788,10.3605,21.0,15.739181940700808,15.599,1.7062584481279837,16.995,17.793,6.883,24.408,19.32598775671406,19.57775,2.7467656475513773,21.545,22.6933,6.0,18.785,11.097156398104266,11.2275,2.032069360003884,12.783,13.427500000000002,2520.0,2887.0,2520.0,2810.1,2521.4,2810.2,2520.4,2804.7,284.2999999999997,186.0,2540.0,2589.8,49.80000000000018,75.0,2540.2,2585.8,45.600000000000364,38.0
1cbf3e729a2f3c1949262f3b88dcf233,0.099,0.1,28.355,3.839490909090909,1.543,5.503768331144094,5.601000000000003,10.616999999999997,7.858,20.1695,10.964739393939393,10.485,2.276439094948913,12.669,13.858999999999998,9.441,20.58,16.721218181818184,16.973,2.1872041495344177,18.6568,19.3062,7.856,24.755,20.69985472972973,22.3845,4.651114944633319,24.740000000000002,24.748,3.771,18.266,9.272730405405404,9.062249999999999,2.166638545745581,10.728200000000001,12.026900000000001,5.6,3303.2,3156.3,3246.5,3156.2,3246.6,3156.3,3246.2,89.89999999999964,83.0,3156.4,3227.2,70.79999999999973,33.0,3156.4,3159.3,2.900000000000091,17.0
1ddedb7c5763e42726e412ae1a88160f,0.1,0.3955,18.782,4.9483749999999995,3.4195,4.098612221458855,7.5876000000000055,10.6632,4.458,30.947,10.299553571428572,9.61075,4.718892720343752,12.828400000000007,15.3888,9.98,17.012,13.969558035714286,13.7315,1.381252913649914,15.2194,15.920100000000001,16.329,44.407,39.731091642532064,41.67,5.006287058318378,44.203399999999995,44.407,3.945,12.611,8.363767894083574,8.4525,2.303010703449341,10.6034,11.1648,3018.0,3313.0,3205.9,3222.3,3044.6,3297.4,3212.3,3221.9,9.599999999999909,56.0,3215.2,3221.3,6.100000000000364,23.0,3215.4,3220.8,5.400000000000091,12.0
1e49be7690ee35800933041679b258a9,0.1,0.192,65.846,16.33248979591837,11.425,15.614816814999498,27.53860000000001,37.38070000000001,7.735,16.9725,10.989401360544218,10.797,2.4441920602793026,13.4463,14.145600000000002,9.0495,22.346,17.92678911564626,18.3495,2.6327830455265824,20.340999999999998,21.066699999999997,7.739,24.737,22.296073779795687,24.1335,3.4132496156746654,24.666,24.712000000000003,4.784,15.029,8.923149545970489,8.80625,1.825034448399473,10.457,11.34075,3084.2,3479.8,3199.7,3390.3,3199.6,3390.4,3199.8,3389.8,190.0,74.0,3200.2,3379.6,179.4000000000001,30.0,3201.9,3379.4,177.5,15.0
1e84fd3c5c3081bbb511bcd72a0bdb39,0.1,0.2535,3.658,1.498005141388175,1.479,0.7438517191807364,1.9787000000000006,2.4343999999999997,4.072,49.229,12.988429305912597,11.209,6.789894828851984,17.408400000000004,21.9254,11.529,21.21,17.72674035989717,17.9985,1.7978540424430276,19.0773,19.7518,7.371,93.963,56.69148091247673,60.4475,22.64152369591032,79.5276,82.91945,0.855,17.908,10.273469739292365,10.17275,2.251139038965693,12.0762,12.96375,2989.8,3415.5,3219.3,3365.3,3219.2,3365.4,3219.7,3365.0,145.30000000000018,195.0,3219.8,3292.7,72.89999999999964,78.0,3229.4,3292.6,63.19999999999982,39.0
1f14be78879a176d43e87149def14a63,0.01,0.0375,5.167,1.4418153846153845,1.166,1.2129892587929687,2.3717,2.8546,8.054,20.8745,12.064438461538462,11.676,3.0142115580141926,14.288300000000001,15.765,9.77,20.596,16.60988461538462,17.468,2.526481022602805,18.7878,19.2332,8.058,24.687,20.567010281385286,21.14975,3.2131175098027467,23.403200000000002,24.2795,4.295,17.611,8.527853896103897,8.103000000000002,2.4882072284210177,10.7804,11.9592,2963.6,3571.0,3388.1,3486.7,3388.0,3486.8,3388.4,3486.5,98.09999999999991,33.0,3388.6,3393.2,4.599999999999909,13.0,3389.6,3392.0,2.400000000000091,7.0
1f60232d501d273670259f0002142696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,3061.6,5.2,3061.6,5.2,3061.6,,,,,,,,,,,,
1ff7059b2cad138a0733080d30e2b7f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,3032.0,15.6,3032.0,15.6,3032.0,,,,,,,,,,,,
212d42ed6f1ff517cceaebea489c54c4,0.01,0.036,65.212,5.995283333333333,2.1425,11.28941518361138,7.2385,11.855550000000003,7.65,21.2715,11.264204166666667,10.7795,3.0375302754626565,13.640600000000001,15.094500000000002,8.371,20.555,16.281391666666664,16.387999999999998,2.58097668242549,18.7134,19.4942,7.638,24.752,22.539247195213164,24.642,4.242592039248059,24.738,24.752,4.654,13.832,7.661732236350038,7.4615,1.648850519955083,8.7813,9.5038,3031.6,3576.0,3354.1,3499.5,3354.0,3499.6,3354.6,3499.5,144.9000000000001,60.0,3490.5,3499.5,9.0,24.0,3490.6,3499.5,8.900000000000091,12.0
220ed0a1cd9f15ba3053f16405bb581d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,3093.8,5.8,3093.8,5.8,3093.8,,,,,,,,,,,,
223f8c594360f08ced40a2a1e0b22585,0.01,0.191,14.589,4.488719424460432,3.8245,3.126853393644255,7.259,8.6677,7.7605,17.735,10.134046762589925,9.383,2.291046043676707,12.3993,13.3474,10.8525,20.468,17.142672661870503,17.576,2.1423178914980654,18.961100000000002,19.3655,7.759,24.692,20.176642086330936,21.020000000000003,3.9555914063316577,23.8016,24.6142,5.915,19.51,10.381359712230216,10.09525,2.5542188121223437,12.678700000000003,13.4799,2894.0,3256.0,3088.9,3185.9,3088.8,3186.0,3089.4,3185.9,96.5,70.0,3094.6,3185.8,91.20000000000027,28.0,3094.6,3185.8,91.20000000000027,14.0
2326c5a8e8c7d3d752cf16e8d29515de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,2893.4,7.4,2893.4,7.4,2893.4,,,,,,,,,,,,
23fbbfd751667ca3ea867ad527568232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4,2980.1,16.4,2980.1,16.4,2980.1,,,,,,,,,,,,
2423ea586bac0b9b070da889788ed34e,0.01,0.0695,14.035,2.6570854700854705,1.4877500000000001,3.6190060955009398,2.306,11.149150000000002,7.752,21.459,12.40905982905983,12.338000000000001,2.695839238182028,14.581800000000001,15.49915,9.474,20.386,15.502245726495728,15.618,2.334908377061829,16.5462,19.89565,7.757,24.75,20.35164173228346,20.3225,3.508341383542274,24.026600000000002,24.627,6.0,15.301,9.975764716910387,9.985,2.246625395375358,12.2108,12.9177,24.4,2911.9,2580.1,2791.7,2510.0,2800.0,2580.4,2784.3,203.9000000000001,117.0,2580.5,2767.1,186.5999999999999,47.0,2581.0,2583.3,2.300000000000182,24.0
245ab095fd961fff248cd3221dd12ad1,0.1,0.115,37.304,7.044281967213116,5.748,6.232532292374915,10.349400000000003,13.428600000000007,7.772,20.4415,10.943727868852461,10.403,2.2520859766946555,12.336300000000001,14.104100000000003,8.5105,22.45,18.03880163934426,18.451,2.1952876495590536,19.7426,20.2863,8.183,24.748,21.132001956181533,22.0635,3.4211355990203933,24.428,24.533749999999998,4.267,19.579,8.926405907668231,8.3825,3.024861165426603,11.663,13.265,23.4,3131.4,2895.9,3045.7,2792.0,3084.4,2896.5,3045.3,148.80000000000018,153.0,2896.6,3045.2,148.5999999999999,61.0,2896.6,3044.6,148.0,31.0
2467cca915e0bdbef7f43572fa63af08,0.091,0.099,673.351,17.612561393489433,0.099,59.4941393162537,4.3182000000000045,40.66835000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,3266.8,2551.6,3252.5,2829.5,3252.6,2551.6,3252.5,700.9000000000001,3502.0,2552.1,3200.5,648.4000000000001,701.0,2554.3,3090.7,536.3999999999996,351.0
250e6e1a659c831d3923500bb14442e8,0.1,0.2725,9.278,3.0685319148936165,2.5702499999999997,2.1083692926618203,4.540500000000001,6.753850000000003,4.1,27.201,16.059452127659576,17.686,6.2636840666171265,21.4953,22.9752,8.3415,15.673,13.148792553191495,13.34425,1.4479066041910567,14.303999999999998,15.027000000000001,14.142,44.994,41.34840675990676,42.881,4.447004306403931,44.5959,44.994,2.376,13.924,5.7662536907536905,5.3195,2.2398165658757327,7.769,8.8422,23.8,3051.8,2974.1,3016.9,2900.2,3038.2,2974.6,3013.4,38.80000000000018,47.0,2975.6,3012.3,36.70000000000027,19.0,2976.0,2976.9,0.900000000000091,10.0
25463c09116e03d0a9101a819edaa321,0.1,0.103,11.7,1.8639797979797978,1.1385,2.4014743672680834,2.513200000000002,4.845700000000003,8.194,19.591,13.245005050505053,12.9905,3.0390234781064094,16.2384,17.496899999999997,10.001,20.002,14.757560606060606,15.082,2.434712283289266,16.753200000000003,18.1398,7.937,24.726,19.774229997047534,20.044,3.165379999276631,22.4784,23.7868,4.319,18.524,9.792494537939179,9.779,2.63777911329143,12.121599999999999,13.2094,28.8,2827.4,2411.6,2692.5,2406.1,2827.4,2509.0,2689.4,180.4000000000001,99.0,2509.9,2688.0,178.0999999999999,40.0,2510.9,2543.8,32.90000000000009,20.0
260f2a2711571771a5025f2b77bc123f,0.1,0.1345,25.444,2.7757195571955715,1.861,3.345179725662953,3.7775,5.155,8.0,21.0375,13.276090405904059,13.213,2.7600012386169093,15.508,17.063,10.3665,21.642,15.978627306273061,16.205,2.1441082061019747,17.614,18.254,8.012,24.749,18.380915674603173,19.6115,4.768688129191443,22.436799999999998,23.63855,6.0,19.648,10.703387896825395,10.5655,3.005873342561726,13.071000000000002,14.643699999999999,7.8,2843.3,2698.7,2775.9,2698.6,2776.0,2698.9,2774.6,75.69999999999982,136.0,2699.1,2770.4,71.30000000000018,55.0,2721.1,2770.3,49.20000000000027,28.0
265371ffde76fcffc7e4959a4bdc3ecf,0.01,0.079,13.651,3.3394272727272725,1.5750000000000002,3.3857939993579373,6.327900000000001,9.0009,7.96,22.7415,14.382964772727274,14.67425,3.325860452045201,17.422200000000004,18.49285,9.498,20.327,16.241026136363637,15.7585,2.3088695611113454,18.7272,19.462600000000002,8.168,24.751,21.60626982035928,22.267,2.7841269913436877,23.659,23.918,4.0,19.807,11.106410898203592,11.454,2.127290244105749,12.5952,13.3256,6.0,2818.8,2266.7,2727.9,2266.6,2728.0,2267.0,2720.7,453.6999999999998,220.0,2479.4,2707.1,227.69999999999982,88.0,2479.6,2705.2,225.5999999999999,44.0
2673cf7f6587ea26376f7d0748ebeac5,0.101,0.108,69.686,5.375575079872205,1.389,10.111907005526477,6.401400000000002,16.223000000000003,6.718,23.39,14.764076677316293,14.98,3.0881512728760305,17.447400000000002,18.466500000000003,8.011,22.473,15.407479233226836,15.005,2.799200294804347,18.0057,19.307000000000002,6.727,24.747,21.95969990103909,22.961,2.8430153303999046,24.144999999999996,24.527,4.0,18.852,9.515791068777833,9.122499999999999,2.320518993855308,11.2024,12.733750000000002,6.6,3300.4,2809.1,3244.3,2809.0,3244.4,2809.3,3234.3,425.0,157.0,2809.5,3203.2,393.6999999999998,63.0,2809.7,3037.0,227.30000000000018,32.0
268771f7620e8d46c42b72793cae0751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8,2683.8,17.8,2683.8,17.8,2683.8,,,,,,,,,,,,
26b0ef08b630ff89812938b50b628569,0.1,0.1005,23.352,5.034652777777778,2.1695,6.492859235877159,6.860000000000004,16.390650000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,3201.0,3097.9,3166.1,2925.4,3189.8,3098.4,3147.9,49.5,72.0,3098.6,3147.5,48.90000000000009,29.0,3098.8,3147.2,48.399999999999636,15.0
27ca40a785b4a8d7c05a57d5d2a3758d,0.1,0.1005,10.306,1.9490999999999998,1.014,2.295448601476947,3.4872,4.510700000000002,7.973,22.7275,12.245816666666666,11.21425,3.383945981693927,14.8492,16.815050000000003,4.004,21.648,16.01000555555556,16.852,3.7588948452748663,19.4294,19.86015,7.976,24.761,17.447965753424658,17.332,4.910997607643798,22.260800000000003,24.634199999999996,4.0,15.644,9.249445205479452,9.954,3.5173583310348557,12.625799999999998,13.1592,2.8,2810.5,2682.5,2698.5,2682.4,2698.6,2682.7,2694.8,12.100000000000364,45.0,2682.8,2691.0,8.199999999999818,18.0,2682.8,2686.2,3.399999999999636,9.0
27ed8cb1491ff7000349cb15aa76f38d,0.1,0.153,14.82,3.4940979020979017,2.155,3.0763290163810986,5.534200000000006,8.782399999999999,8.046,19.8175,12.898320512820513,13.036,2.248045155562361,14.6645,15.608999999999998,9.864,20.501,16.696128205128204,16.442,1.9224758152950068,18.508200000000002,19.395599999999998,8.083,24.751,20.276120408163266,20.3925,2.8863654421832114,22.8167,23.745900000000006,5.466,19.524,10.507549721706864,10.42825,2.260782526341517,12.4834,13.34355,6.0,3627.8,2930.1,3511.7,2930.0,3511.8,2935.6,3511.4,575.8000000000002,215.0,3482.3,3511.0,28.699999999999818,86.0,3489.6,3510.7,21.09999999999991,43.0
282732a2ace9113f8d32535244ad84e3,0.1,0.1005,50.416,3.363457627118644,0.724,7.959331129615403,3.0781000000000014,7.042200000000003,7.459,21.095,11.939296610169492,11.772,2.8276309301511637,14.425,15.5804,8.7605,21.745,15.97825988700565,15.968,2.3134561426835916,17.9614,18.7,7.472,24.664,21.82222626025791,22.802999999999997,3.0666671154795013,24.276,24.419,1.203,18.63,7.914114595545135,7.776999999999999,2.3277100693740698,9.6385,10.9065,6.8,3228.9,2962.7,3150.7,2962.6,3150.8,2962.9,3148.7,185.79999999999973,89.0,2962.9,3144.6,181.69999999999982,36.0,2963.0,2967.6,4.599999999999909,18.0
29b31ceb116b13b55f2bebdd889cd340,0.1,0.328,34.35,7.732565217391304,3.81975,8.209712327054536,15.451000000000004,20.928400000000003,7.049,18.366,11.156103260869566,10.70425,2.4202901431971062,13.4207,14.526900000000001,9.6405,20.88,16.226252717391304,15.91325,2.503575891778441,19.0402,19.764,7.796,24.749,21.170376828904153,22.0925,3.279552654521945,23.809,24.303,3.88,15.569,7.913045237384295,7.7,2.0146121865177604,9.352400000000001,10.592000000000002,2675.2,3172.2,2749.7,3102.7,2749.6,3102.8,2751.0,3098.8,347.8000000000002,92.0,2751.8,2897.8,146.0,37.0,2894.1,2896.9,2.800000000000182,19.0
2ab4532d8cf5129fd9f58bd3fc181768,0.1,0.1135,13.233,1.71535078125,1.52175,1.5604739760034847,2.6953,3.2444000000000015,5.973,21.7715,11.374044726562499,10.184149999999999,3.943646733033063,15.2212,17.50080000000001,7.55,21.6725,17.30315234375,18.083750000000002,2.8856707199517184,19.837100000000003,20.657349999999997,8.625,24.545,22.513690995081348,23.3975,2.2550655354052633,23.59276,23.930460000000004,3.656,17.6815,10.051386833144154,9.901,1.3758356636933275,10.2684,11.39224,2915.1,3282.9,2926.8,3242.0,2926.7,3242.1,2930.3,3239.9,309.5999999999999,256.0,3097.1,3239.8,142.70000000000027,103.0,3098.9,3238.9,140.0,52.0
2abe5d8b51f5021f947961f3222c48c1,0.1,0.167,1343.515,54.17110967032967,14.743,115.56073377219046,73.70560000000003,147.65375000000003,,,,,,,,9.2625,27.039,19.12898736263736,19.3005,3.0014253032601435,21.7056,22.88445,,,,,,,,0.002,21.632,11.294597882679625,11.335,3.0124588649160815,13.8,15.078,18.2,3107.3,2730.6,3061.6,2728.1,3107.1,2730.8,3058.6,327.7999999999997,456.0,2731.0,3051.1,320.0999999999999,182.0,2731.0,3051.0,320.0,91.0
2b8b7acc3779f40d02aa0ba6e4942584,0.1,0.1745,16.947,3.3833114754098363,1.9805,4.209145170700671,3.781,9.671,7.786,18.1495,12.874975409836066,13.04,2.849252980207019,15.248,15.9695,9.66,20.784,15.970016393442624,16.216,2.456621411219097,17.61,19.481,7.791,18.967,13.988796296296298,15.778749999999999,3.8995314637744825,16.8444,17.6617,6.0,15.64,11.050490740740738,13.064,3.704220905138298,14.0799,14.69625,2630.0,3057.8,2784.5,2795.7,2784.4,2795.8,2785.0,2792.3,7.300000000000182,31.0,2788.0,2791.5,3.5,13.0,2788.1,2788.7,0.599999999999909,7.0
2bf3c2d5cd55b9ef43e7140c62be3c5a,0.1,0.567,29.57,6.351660000000001,5.0075,5.273100501928097,9.1721,12.240350000000003,7.916,17.5765,11.428605000000006,11.307,2.294350829485898,13.2423,14.0843,12.309,20.543,16.27264,16.44625,1.8719451816306756,17.8408,18.552450000000004,7.898,24.386,21.674869976905313,23.007,3.0463269887730426,23.822,24.091,3.906,13.999,8.558636027713625,8.3785,1.861901966498539,10.014199999999999,11.203600000000002,2532.0,2853.1,2571.3,2797.5,2571.2,2797.6,2572.1,2797.4,225.30000000000018,50.0,2572.4,2797.3,224.9000000000001,20.0,2794.0,2797.2,3.199999999999818,10.0
2d4324ad6f0ab95e0570aff40c580b9b,0.01,0.076,14.731,3.057329512893982,1.2775,3.6380823707705603,5.362100000000014,9.298399999999999,7.953,20.129,13.098408309455586,13.646,2.9200432652901545,15.7428,16.137,9.842,20.488,15.871911174785101,15.3695,2.383478514334523,18.636200000000002,19.6578,7.955,24.748,19.30732346410067,19.4825,2.7696020938324013,21.527,22.6229,5.453,20.132,10.167945225758697,10.3255,2.1041803837885906,11.628599999999999,12.502600000000001,6.4,3114.8,2702.7,3007.5,2702.6,3007.6,2705.1,3007.4,302.3000000000002,175.0,2982.6,2994.5,11.900000000000091,70.0,2982.8,2994.4,11.599999999999909,35.0
2d721e9205dd75bd3976a9aa0b76e618,0.1,0.2525,10.46,3.211643153526971,2.8705,2.02747114530557,4.346,5.492,4.1,27.006,13.73597510373444,13.117,4.4335786508806025,16.874,19.978,10.5325,16.421,13.769755186721994,13.875,1.144316186921285,14.6435,15.098,8.663,44.41,36.3152030812325,39.81875,8.687403266661805,44.113600000000005,44.41,2.181,13.864,8.286582926829269,8.017,2.0314746534332904,10.3852,11.208,25.2,2893.4,2815.9,2868.3,2798.0,2893.4,2816.3,2839.5,23.199999999999818,121.0,2823.4,2838.8,15.400000000000091,49.0,2825.1,2829.4,4.300000000000182,25.0
2de809426ffb2a2e06a266d635b5d241,0.099,0.105,31.343,7.635400662251658,4.3345,7.449182251321251,12.547,20.2525,7.761,24.172,12.226933774834437,12.217,3.3006573641602044,14.3635,15.455,7.158,20.674,16.10474834437086,16.146,2.6549650153841777,18.4075,19.641,7.513,24.749,21.685416406250003,23.11475,3.4943407782201477,24.358400000000003,24.675,4.874,13.997,8.9811990625,8.62575,1.981388852625105,10.603,12.003,2816.0,3305.8,2883.3,3218.1,2883.2,3218.2,2883.6,3217.5,333.9000000000001,76.0,2887.6,3215.8,328.2000000000003,31.0,2887.6,3034.0,146.4000000000001,16.0
